,No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
34430,36409,2014,2,26,0,541.0,-4,0.0,1025.0,3,2.23,0,0
34431,36410,2014,2,26,1,532.0,-4,1.0,1025.0,1,0.89,0,0
34432,36411,2014,2,26,2,534.0,-4,1.0,1025.0,0,0.89,0,0
34433,36412,2014,2,26,3,495.0,-4,0.0,1024.0,0,2.68,0,0
34434,36413,2014,2,26,4,483.0,-4,1.0,1024.0,0,4.47,0,0
34435,36414,2014,2,26,5,474.0,-4,1.0,1023.0,0,5.36,0,0
34436,36415,2014,2,26,6,478.0,-4,0.0,1023.0,3,0.89,0,0
34437,36416,2014,2,26,7,496.0,-4,0.0,1023.0,0,0.89,0,0
34438,36417,2014,2,26,8,519.0,-3,1.0,1024.0,0,1.78,0,0
34439,36418,2014,2,26,9,526.0,-2,4.0,1023.0,0,2.67,0,0
34440,36419,2014,2,26,10,512.0,-1,5.0,1023.0,2,1.79,0,0
34441,36420,2014,2,26,11,557.0,0,6.0,1022.0,3,0.89,0,0
34442,36421,2014,2,26,12,551.0,0,7.0,1021.0,3,1.78,0,0
34443,36422,2014,2,26,13,562.0,0,8.0,1021.0,3,2.67,0,0
34444,36423,2014,2,26,14,542.0,-1,9.0,1020.0,0,3.13,0,0
34445,36424,2014,2,26,15,502.0,-1,9.0,1020.0,3,0.89,0,0
34446,36425,2014,2,26,16,525.0,0,9.0,1020.0,0,1.79,0,0
34447,36426,2014,2,26,17,446.0,0,9.0,1021.0,0,4.92,0,1
34448,36427,2014,2,26,18,188.0,2,8.0,1022.0,0,10.73,0,2
34449,36428,2014,2,26,19,111.0,2,7.0,1023.0,0,15.65,0,3
34450,36429,2014,2,26,20,82.0,2,8.0,1023.0,0,19.67,0,0
34451,36430,2014,2,26,21,58.0,2,6.0,1024.0,1,3.13,0,1
34452,36431,2014,2,26,22,43.0,2,6.0,1024.0,0,3.13,0,0
34453,36432,2014,2,26,23,27.0,2,6.0,1025.0,0,6.26,0,0
34454,36433,2014,2,27,0,31.0,-9,7.0,1025.0,0,14.31,0,0
34455,36434,2014,2,27,1,15.0,-11,5.0,1026.0,0,22.36,0,0
34456,36435,2014,2,27,2,17.0,-14,4.0,1027.0,0,28.17,0,0
34457,36436,2014,2,27,3,17.0,-15,4.0,1027.0,0,37.11,0,0
34458,36437,2014,2,27,4,21.0,-15,3.0,1027.0,0,46.05,0,0
34459,36438,2014,2,27,5,17.0,-16,3.0,1028.0,0,54.1,0,0
34460,36439,2014,2,27,6,13.0,-17,2.0,1029.0,0,59.91,0,0
34461,36440,2014,2,27,7,11.0,-18,2.0,1030.0,0,64.83,0,0
34462,36441,2014,2,27,8,12.0,-15,3.0,1031.0,0,67.96,0,0
34463,36442,2014,2,27,9,10.0,-18,5.0,1032.0,0,75.11,0,0
34464,36443,2014,2,27,10,13.0,-18,5.0,1032.0,0,80.92,0,0
34465,36444,2014,2,27,11,13.0,-17,6.0,1032.0,0,84.05,0,0
34466,36445,2014,2,27,12,8.0,-18,7.0,1031.0,1,4.02,0,0
34467,36446,2014,2,27,13,12.0,-19,8.0,1030.0,0,3.13,0,0
34468,36447,2014,2,27,14,12.0,-19,7.0,1029.0,3,3.13,0,0
34469,36448,2014,2,27,15,14.0,-19,9.0,1028.0,3,4.92,0,0
34470,36449,2014,2,27,16,17.0,-19,8.0,1028.0,1,1.79,0,0
34471,36450,2014,2,27,17,18.0,-20,7.0,1027.0,1,3.58,0,0
34472,36451,2014,2,27,18,17.0,-19,6.0,1027.0,2,1.79,0,0
34473,36452,2014,2,27,19,19.0,-17,2.0,1028.0,2,3.58,0,0
34474,36453,2014,2,27,20,31.0,-18,3.0,1028.0,2,5.37,0,0
34475,36454,2014,2,27,21,45.0,-16,1.0,1028.0,3,0.89,0,0
34476,36455,2014,2,27,22,42.0,-12,0.0,1028.0,3,1.78,0,0
34477,36456,2014,2,27,23,53.0,-15,0.0,1029.0,3,2.67,0,0
34478,36457,2014,2,28,0,42.0,-12,-2.0,1028.0,1,1.79,0,0
34479,36458,2014,2,28,1,34.0,-14,0.0,1029.0,2,3.13,0,0
34480,36459,2014,2,28,2,130.0,-6,-1.0,1029.0,2,4.92,0,0
34481,36460,2014,2,28,3,114.0,-5,-1.0,1029.0,2,8.05,0,0
34482,36461,2014,2,28,4,61.0,-5,-1.0,1028.0,2,9.84,0,0
34483,36462,2014,2,28,5,48.0,-6,-2.0,1028.0,3,0.89,0,0
34484,36463,2014,2,28,6,48.0,-6,-2.0,1028.0,3,1.78,0,0
34485,36464,2014,2,28,7,54.0,-8,-3.0,1029.0,3,2.67,0,0
34486,36465,2014,2,28,8,57.0,-5,-1.0,1029.0,2,0.89,0,0
34487,36466,2014,2,28,9,63.0,-6,0.0,1030.0,3,0.89,0,0
34488,36467,2014,2,28,10,81.0,-6,2.0,1029.0,2,1.79,0,0
34489,36468,2014,2,28,11,98.0,-6,2.0,1029.0,2,3.58,0,0
34490,36469,2014,2,28,12,106.0,-8,3.0,1027.0,2,7.6,0,0
34491,36470,2014,2,28,13,97.0,-8,5.0,1026.0,2,10.73,0,0
34492,36471,2014,2,28,14,108.0,-8,5.0,1025.0,2,13.86,0,0
34493,36472,2014,2,28,15,103.0,-9,6.0,1024.0,3,0.89,0,0
34494,36473,2014,2,28,16,96.0,-9,6.0,1023.0,3,1.78,0,0
34495,36474,2014,2,28,17,84.0,-9,6.0,1023.0,2,1.79,0,0
34496,36475,2014,2,28,18,118.0,-10,6.0,1023.0,2,3.58,0,0
34497,36476,2014,2,28,19,116.0,-7,4.0,1023.0,0,4.02,0,0
34498,36477,2014,2,28,20,158.0,-7,2.0,1024.0,3,0.89,0,0
34499,36478,2014,2,28,21,171.0,-7,0.0,1025.0,3,1.78,0,0
34500,36479,2014,2,28,22,179.0,-7,0.0,1025.0,0,1.79,0,0
34501,36480,2014,2,28,23,172.0,-6,0.0,1025.0,0,3.58,0,0
34502,36481,2014,3,1,0,168.0,-7,-1.0,1025.0,0,5.37,0,0
34503,36482,2014,3,1,1,188.0,-6,-1.0,1025.0,3,0.89,0,0
34504,36483,2014,3,1,2,206.0,-8,-3.0,1025.0,0,3.13,0,0
34505,36484,2014,3,1,3,210.0,-6,-2.0,1024.0,1,1.79,0,0
34506,36485,2014,3,1,4,180.0,-7,-3.0,1024.0,0,1.79,0,0
34507,36486,2014,3,1,5,181.0,-6,-1.0,1025.0,0,4.92,0,0
34508,36487,2014,3,1,6,149.0,-7,-1.0,1025.0,0,8.05,0,0
34509,36488,2014,3,1,7,100.0,-6,0.0,1025.0,0,12.07,0,0
34510,36489,2014,3,1,8,83.0,-8,2.0,1026.0,0,16.09,0,0
34511,36490,2014,3,1,9,45.0,-9,4.0,1026.0,0,20.11,0,0
34512,36491,2014,3,1,10,29.0,-18,7.0,1026.0,0,25.03,0,0
34513,36492,2014,3,1,11,15.0,-21,8.0,1025.0,0,30.84,0,0
34514,36493,2014,3,1,12,14.0,-23,10.0,1025.0,0,36.65,0,0
34515,36494,2014,3,1,13,17.0,-23,10.0,1023.0,0,39.78,0,0
34516,36495,2014,3,1,14,12.0,-24,11.0,1022.0,0,42.91,0,0
34517,36496,2014,3,1,15,10.0,-24,11.0,1021.0,3,1.79,0,0
34518,36497,2014,3,1,16,10.0,-27,12.0,1020.0,0,7.15,0,0
34519,36498,2014,3,1,17,14.0,-25,12.0,1020.0,0,15.2,0,0
34520,36499,2014,3,1,18,29.0,-23,10.0,1020.0,2,4.02,0,0
34521,36500,2014,3,1,19,51.0,-20,9.0,1021.0,2,8.04,0,0
34522,36501,2014,3,1,20,48.0,-20,8.0,1021.0,2,12.06,0,0
34523,36502,2014,3,1,21,74.0,-18,8.0,1021.0,2,16.08,0,0
34524,36503,2014,3,1,22,93.0,-17,8.0,1022.0,2,21.0,0,0
34525,36504,2014,3,1,23,112.0,-16,4.0,1022.0,2,24.13,0,0
34526,36505,2014,3,2,0,125.0,-7,1.0,1023.0,2,27.26,0,0
34527,36506,2014,3,2,1,133.0,-6,1.0,1022.0,2,30.39,0,0
34528,36507,2014,3,2,2,150.0,-6,0.0,1023.0,2,32.18,0,0
34529,36508,2014,3,2,3,124.0,-6,-1.0,1023.0,1,1.79,0,0
34530,36509,2014,3,2,4,135.0,-5,-1.0,1023.0,2,1.79,0,0
34531,36510,2014,3,2,5,143.0,-6,-1.0,1023.0,3,0.89,0,0
34532,36511,2014,3,2,6,139.0,-6,-1.0,1023.0,2,1.79,0,0
34533,36512,2014,3,2,7,128.0,-7,-1.0,1024.0,2,3.58,0,0
34534,36513,2014,3,2,8,134.0,-7,0.0,1024.0,3,0.89,0,0
34535,36514,2014,3,2,9,146.0,-9,1.0,1024.0,2,1.79,0,0
34536,36515,2014,3,2,10,154.0,-8,3.0,1025.0,1,1.79,0,0
34537,36516,2014,3,2,11,157.0,-9,5.0,1024.0,3,1.79,0,0
34538,36517,2014,3,2,12,174.0,-9,6.0,1023.0,2,1.79,0,0
34539,36518,2014,3,2,13,158.0,-11,8.0,1022.0,3,0.89,0,0
34540,36519,2014,3,2,14,151.0,-12,10.0,1021.0,2,3.13,0,0
34541,36520,2014,3,2,15,141.0,-12,10.0,1020.0,2,7.15,0,0
34542,36521,2014,3,2,16,137.0,-13,11.0,1020.0,2,10.28,0,0
34543,36522,2014,3,2,17,144.0,-12,10.0,1020.0,2,14.3,0,0
34544,36523,2014,3,2,18,144.0,-11,8.0,1020.0,2,17.43,0,0
34545,36524,2014,3,2,19,159.0,-10,5.0,1021.0,3,0.89,0,0
34546,36525,2014,3,2,20,166.0,-9,6.0,1022.0,2,3.13,0,0
34547,36526,2014,3,2,21,183.0,-6,6.0,1023.0,2,7.15,0,0
34548,36527,2014,3,2,22,228.0,-5,4.0,1023.0,2,8.94,0,0
34549,36528,2014,3,2,23,257.0,-4,3.0,1023.0,2,10.73,0,0
34550,36529,2014,3,3,0,306.0,-4,2.0,1023.0,2,12.52,0,0
34551,36530,2014,3,3,1,222.0,-5,1.0,1024.0,3,0.89,0,0
34552,36531,2014,3,3,2,193.0,-5,-1.0,1024.0,3,1.78,0,0
34553,36532,2014,3,3,3,188.0,-4,0.0,1023.0,2,1.79,0,0
34554,36533,2014,3,3,4,182.0,-6,-2.0,1023.0,3,0.89,0,0
34555,36534,2014,3,3,5,184.0,-6,-3.0,1023.0,3,1.34,0,0
34556,36535,2014,3,3,6,209.0,-6,-3.0,1023.0,3,2.23,0,0
34557,36536,2014,3,3,7,225.0,-5,-3.0,1022.0,2,1.79,0,0
34558,36537,2014,3,3,8,238.0,-5,-2.0,1023.0,2,2.68,0,0
34559,36538,2014,3,3,9,246.0,-4,0.0,1023.0,3,0.89,0,0
34560,36539,2014,3,3,10,269.0,-3,2.0,1023.0,3,1.78,0,0
34561,36540,2014,3,3,11,284.0,-5,2.0,1022.0,3,2.67,0,0
34562,36541,2014,3,3,12,260.0,-6,3.0,1022.0,1,1.79,0,0
34563,36542,2014,3,3,13,295.0,-7,3.0,1021.0,2,1.79,0,0
34564,36543,2014,3,3,14,322.0,-7,3.0,1020.0,1,1.79,0,0
34565,36544,2014,3,3,15,308.0,-8,3.0,1020.0,1,3.58,0,0
34566,36545,2014,3,3,16,271.0,-8,3.0,1020.0,0,1.79,0,0
34567,36546,2014,3,3,17,240.0,-8,3.0,1020.0,0,4.92,0,0
34568,36547,2014,3,3,18,230.0,-7,3.0,1020.0,0,8.05,0,0
34569,36548,2014,3,3,19,237.0,-6,3.0,1021.0,0,11.18,0,0
34570,36549,2014,3,3,20,242.0,-6,3.0,1021.0,0,14.31,0,0
34571,36550,2014,3,3,21,241.0,-6,3.0,1022.0,0,17.44,0,0
34572,36551,2014,3,3,22,238.0,-7,0.0,1022.0,0,20.57,0,0
34573,36552,2014,3,3,23,255.0,-8,1.0,1022.0,0,23.7,0,0
34574,36553,2014,3,4,0,266.0,-9,1.0,1023.0,0,26.83,0,0
34575,36554,2014,3,4,1,255.0,-9,2.0,1023.0,0,29.96,0,0
34576,36555,2014,3,4,2,232.0,-7,0.0,1024.0,0,33.09,0,0
34577,36556,2014,3,4,3,226.0,-7,0.0,1024.0,0,34.88,0,0
34578,36557,2014,3,4,4,215.0,-6,0.0,1024.0,0,36.67,0,0
34579,36558,2014,3,4,5,75.0,-6,-1.0,1025.0,1,1.79,0,0
34580,36559,2014,3,4,6,3.0,-8,-1.0,1025.0,0,3.13,0,0
34581,36560,2014,3,4,7,4.0,-10,-1.0,1026.0,0,4.92,0,0
34582,36561,2014,3,4,8,7.0,-13,5.0,1027.0,0,8.05,0,0
34583,36562,2014,3,4,9,6.0,-18,7.0,1027.0,0,12.07,0,0
34584,36563,2014,3,4,10,14.0,-25,7.0,1028.0,0,21.01,0,0
34585,36564,2014,3,4,11,13.0,-24,9.0,1027.0,0,26.82,0,0
34586,36565,2014,3,4,12,8.0,-23,8.0,1027.0,0,33.97,0,0
34587,36566,2014,3,4,13,11.0,-26,8.0,1026.0,0,41.12,0,0
34588,36567,2014,3,4,14,13.0,-26,9.0,1025.0,0,49.17,0,0
34589,36568,2014,3,4,15,11.0,-29,9.0,1025.0,0,57.22,0,0
34590,36569,2014,3,4,16,7.0,-29,10.0,1025.0,0,65.27,0,0
34591,36570,2014,3,4,17,8.0,-30,8.0,1025.0,0,71.08,0,0
34592,36571,2014,3,4,18,11.0,-29,7.0,1026.0,0,78.23,0,0
34593,36572,2014,3,4,19,12.0,-28,6.0,1027.0,0,84.04,0,0
34594,36573,2014,3,4,20,13.0,-27,5.0,1028.0,0,89.85,0,0
34595,36574,2014,3,4,21,9.0,-25,1.0,1029.0,0,94.77,0,0
34596,36575,2014,3,4,22,9.0,-25,0.0,1030.0,0,99.69,0,0
34597,36576,2014,3,4,23,7.0,-23,0.0,1030.0,0,105.5,0,0
34598,36577,2014,3,5,0,14.0,-22,-2.0,1030.0,0,110.42,0,0
34599,36578,2014,3,5,1,10.0,-21,-4.0,1030.0,0,114.44,0,0
34600,36579,2014,3,5,2,9.0,-20,-3.0,1030.0,0,117.57,0,0
34601,36580,2014,3,5,3,18.0,-19,-4.0,1031.0,0,119.36,0,0
34602,36581,2014,3,5,4,14.0,-17,-6.0,1030.0,1,0.89,0,0
34603,36582,2014,3,5,5,12.0,-15,-5.0,1030.0,2,0.89,0,0
34604,36583,2014,3,5,6,26.0,-16,-6.0,1030.0,3,0.45,0,0
34605,36584,2014,3,5,7,30.0,-16,-4.0,1031.0,3,1.34,0,0
34606,36585,2014,3,5,8,35.0,-15,0.0,1031.0,3,1.79,0,0
34607,36586,2014,3,5,9,27.0,-22,3.0,1031.0,3,2.68,0,0
34608,36587,2014,3,5,10,13.0,-23,4.0,1030.0,3,3.57,0,0
34609,36588,2014,3,5,11,18.0,-24,5.0,1030.0,2,3.13,0,0
34610,36589,2014,3,5,12,27.0,-25,7.0,1028.0,2,7.15,0,0
34611,36590,2014,3,5,13,23.0,-25,8.0,1027.0,2,12.07,0,0
34612,36591,2014,3,5,14,25.0,-24,8.0,1026.0,2,17.88,0,0
34613,36592,2014,3,5,15,27.0,-24,8.0,1025.0,2,23.69,0,0
34614,36593,2014,3,5,16,26.0,-24,8.0,1024.0,2,29.5,0,0
34615,36594,2014,3,5,17,32.0,-23,8.0,1024.0,2,36.65,0,0
34616,36595,2014,3,5,18,39.0,-22,7.0,1024.0,2,43.8,0,0
34617,36596,2014,3,5,19,49.0,-21,6.0,1025.0,2,49.61,0,0
34618,36597,2014,3,5,20,48.0,-20,6.0,1026.0,2,55.42,0,0
34619,36598,2014,3,5,21,49.0,-22,5.0,1027.0,0,3.13,0,0
34620,36599,2014,3,5,22,16.0,-27,4.0,1028.0,0,8.05,0,0
34621,36600,2014,3,5,23,12.0,-27,3.0,1029.0,0,12.97,0,0
34622,36601,2014,3,6,0,12.0,-29,3.0,1029.0,0,16.99,0,0
34623,36602,2014,3,6,1,11.0,-28,2.0,1030.0,0,21.01,0,0
34624,36603,2014,3,6,2,8.0,-25,-2.0,1030.0,0,24.14,0,0
34625,36604,2014,3,6,3,11.0,-27,0.0,1030.0,0,28.16,0,0
34626,36605,2014,3,6,4,9.0,-24,0.0,1030.0,0,29.95,0,0
34627,36606,2014,3,6,5,9.0,-22,-3.0,1031.0,1,1.79,0,0
34628,36607,2014,3,6,6,12.0,-24,-4.0,1031.0,0,1.79,0,0
34629,36608,2014,3,6,7,16.0,-23,-5.0,1032.0,0,3.58,0,0
34630,36609,2014,3,6,8,14.0,-24,1.0,1033.0,0,5.37,0,0
34631,36610,2014,3,6,9,23.0,-27,2.0,1033.0,1,3.13,0,0
34632,36611,2014,3,6,10,16.0,-27,4.0,1033.0,1,6.26,0,0
34633,36612,2014,3,6,11,10.0,-28,4.0,1032.0,3,1.79,0,0
34634,36613,2014,3,6,12,13.0,-30,6.0,1031.0,0,4.92,0,0
34635,36614,2014,3,6,13,15.0,-30,6.0,1030.0,3,3.13,0,0
34636,36615,2014,3,6,14,12.0,-29,7.0,1029.0,0,4.02,0,0
34637,36616,2014,3,6,15,11.0,-31,7.0,1028.0,0,9.83,0,0
34638,36617,2014,3,6,16,12.0,-30,7.0,1027.0,0,17.88,0,0
34639,36618,2014,3,6,17,12.0,-30,8.0,1027.0,0,23.69,0,0
34640,36619,2014,3,6,18,17.0,-31,7.0,1027.0,0,26.82,0,0
34641,36620,2014,3,6,19,27.0,-27,5.0,1028.0,2,4.92,0,0
34642,36621,2014,3,6,20,29.0,-26,4.0,1028.0,2,9.84,0,0
34643,36622,2014,3,6,21,41.0,-25,4.0,1028.0,2,13.86,0,0
34644,36623,2014,3,6,22,41.0,-25,2.0,1029.0,2,16.99,0,0
34645,36624,2014,3,6,23,53.0,-17,1.0,1029.0,2,22.8,0,0
34646,36625,2014,3,7,0,67.0,-13,1.0,1029.0,2,26.82,0,0
34647,36626,2014,3,7,1,70.0,-12,0.0,1029.0,2,29.95,0,0
34648,36627,2014,3,7,2,84.0,-10,-1.0,1030.0,2,31.74,0,0
34649,36628,2014,3,7,3,91.0,-10,-4.0,1030.0,1,1.79,0,0
34650,36629,2014,3,7,4,99.0,-10,-4.0,1030.0,1,3.58,0,0
34651,36630,2014,3,7,5,97.0,-10,-5.0,1031.0,1,4.47,0,0
34652,36631,2014,3,7,6,100.0,-9,-4.0,1031.0,3,0.45,0,0
34653,36632,2014,3,7,7,97.0,-11,-7.0,1032.0,0,1.79,0,0
34654,36633,2014,3,7,8,86.0,-10,0.0,1032.0,0,3.58,0,0
34655,36634,2014,3,7,9,92.0,-15,2.0,1032.0,1,3.13,0,0
34656,36635,2014,3,7,10,64.0,-22,4.0,1032.0,0,7.15,0,0
34657,36636,2014,3,7,11,40.0,-26,5.0,1031.0,1,4.92,0,0
34658,36637,2014,3,7,12,26.0,-26,7.0,1031.0,1,8.94,0,0
34659,36638,2014,3,7,13,21.0,-26,8.0,1029.0,0,4.02,0,0
34660,36639,2014,3,7,14,14.0,-26,8.0,1028.0,1,3.13,0,0
34661,36640,2014,3,7,15,17.0,-28,8.0,1028.0,2,1.79,0,0
34662,36641,2014,3,7,16,20.0,-26,8.0,1027.0,2,3.58,0,0
34663,36642,2014,3,7,17,31.0,-26,8.0,1027.0,2,5.37,0,0
34664,36643,2014,3,7,18,40.0,-25,6.0,1027.0,2,7.16,0,0
34665,36644,2014,3,7,19,38.0,-24,5.0,1027.0,2,8.95,0,0
34666,36645,2014,3,7,20,41.0,-23,5.0,1028.0,2,12.97,0,0
34667,36646,2014,3,7,21,51.0,-22,3.0,1028.0,3,0.89,0,0
34668,36647,2014,3,7,22,69.0,-19,4.0,1028.0,2,1.79,0,0
34669,36648,2014,3,7,23,77.0,-19,3.0,1028.0,2,3.58,0,0
34670,36649,2014,3,8,0,111.0,-16,2.0,1028.0,2,5.37,0,0
34671,36650,2014,3,8,1,144.0,-13,2.0,1027.0,2,7.16,0,0
34672,36651,2014,3,8,2,133.0,-12,2.0,1027.0,2,8.95,0,0
34673,36652,2014,3,8,3,110.0,-11,1.0,1026.0,2,10.74,0,0
34674,36653,2014,3,8,4,143.0,-8,0.0,1025.0,2,12.53,0,0
34675,36654,2014,3,8,5,136.0,-6,0.0,1025.0,2,14.32,0,0
34676,36655,2014,3,8,6,141.0,-5,0.0,1025.0,2,16.11,0,0
34677,36656,2014,3,8,7,160.0,-4,0.0,1025.0,2,17.9,0,0
34678,36657,2014,3,8,8,159.0,-4,1.0,1025.0,3,0.89,0,0
34679,36658,2014,3,8,9,167.0,-4,1.0,1025.0,2,3.13,0,0
34680,36659,2014,3,8,10,188.0,-4,3.0,1025.0,3,0.89,0,0
34681,36660,2014,3,8,11,196.0,-5,5.0,1024.0,3,2.68,0,0
34682,36661,2014,3,8,12,205.0,-6,6.0,1023.0,3,4.47,0,0
34683,36662,2014,3,8,13,201.0,-7,8.0,1021.0,2,3.13,0,0
34684,36663,2014,3,8,14,201.0,-8,9.0,1020.0,3,1.79,0,0
34685,36664,2014,3,8,15,202.0,-8,10.0,1019.0,2,4.92,0,0
34686,36665,2014,3,8,16,201.0,-8,10.0,1019.0,2,9.84,0,0
34687,36666,2014,3,8,17,187.0,-8,10.0,1019.0,2,12.97,0,0
34688,36667,2014,3,8,18,187.0,-9,8.0,1020.0,2,14.76,0,0
34689,36668,2014,3,8,19,199.0,-7,6.0,1021.0,3,0.89,0,0
34690,36669,2014,3,8,20,206.0,-8,2.0,1022.0,1,1.79,0,0
34691,36670,2014,3,8,21,213.0,-7,3.0,1023.0,3,0.89,0,0
34692,36671,2014,3,8,22,187.0,-7,1.0,1024.0,3,1.78,0,0
34693,36672,2014,3,8,23,218.0,-6,0.0,1024.0,1,0.89,0,0
34694,36673,2014,3,9,0,134.0,-8,-2.0,1024.0,0,1.79,0,0
34695,36674,2014,3,9,1,131.0,-9,-1.0,1025.0,3,0.89,0,0
34696,36675,2014,3,9,2,154.0,-9,-3.0,1025.0,0,0.89,0,0
34697,36676,2014,3,9,3,112.0,-9,-3.0,1025.0,1,0.89,0,0
34698,36677,2014,3,9,4,55.0,-11,-3.0,1025.0,2,0.89,0,0
34699,36678,2014,3,9,5,172.0,-8,0.0,1025.0,2,4.02,0,0
34700,36679,2014,3,9,6,143.0,-8,-2.0,1026.0,2,5.81,0,0
34701,36680,2014,3,9,7,122.0,-8,-1.0,1027.0,3,0.89,0,0
34702,36681,2014,3,9,8,114.0,-7,0.0,1028.0,1,1.79,0,0
34703,36682,2014,3,9,9,100.0,-11,4.0,1028.0,3,0.89,0,0
34704,36683,2014,3,9,10,119.0,-11,4.0,1028.0,2,1.79,0,0
34705,36684,2014,3,9,11,130.0,-10,6.0,1028.0,3,0.89,0,0
34706,36685,2014,3,9,12,145.0,-9,8.0,1027.0,3,4.02,0,0
34707,36686,2014,3,9,13,149.0,-11,8.0,1026.0,2,3.13,0,0
34708,36687,2014,3,9,14,163.0,-11,10.0,1025.0,2,6.26,0,0
34709,36688,2014,3,9,15,147.0,-12,10.0,1024.0,2,9.39,0,0
34710,36689,2014,3,9,16,133.0,-12,10.0,1024.0,2,12.52,0,0
34711,36690,2014,3,9,17,126.0,-13,9.0,1024.0,2,15.65,0,0
34712,36691,2014,3,9,18,124.0,-11,7.0,1025.0,2,17.44,0,0
34713,36692,2014,3,9,19,122.0,-12,7.0,1025.0,2,22.36,0,0
34714,36693,2014,3,9,20,91.0,-13,5.0,1026.0,2,27.28,0,0
34715,36694,2014,3,9,21,98.0,-10,4.0,1027.0,2,32.2,0,0
34716,36695,2014,3,9,22,91.0,-6,2.0,1028.0,2,37.12,0,0
34717,36696,2014,3,9,23,78.0,-6,0.0,1028.0,2,38.91,0,0
34718,36697,2014,3,10,0,55.0,-6,0.0,1029.0,2,40.7,0,0
34719,36698,2014,3,10,1,40.0,-7,-1.0,1028.0,2,43.83,0,0
34720,36699,2014,3,10,2,36.0,-7,-1.0,1028.0,2,47.85,0,0
34721,36700,2014,3,10,3,48.0,-8,-1.0,1028.0,2,50.98,0,0
34722,36701,2014,3,10,4,54.0,-8,-2.0,1027.0,3,0.89,0,0
34723,36702,2014,3,10,5,63.0,-10,-4.0,1027.0,3,1.78,0,0
34724,36703,2014,3,10,6,78.0,-8,-3.0,1027.0,1,0.89,0,0
34725,36704,2014,3,10,7,74.0,-7,-2.0,1027.0,3,0.45,0,0
34726,36705,2014,3,10,8,76.0,-7,0.0,1027.0,1,0.89,0,0
34727,36706,2014,3,10,9,81.0,-8,1.0,1027.0,2,1.79,0,0
34728,36707,2014,3,10,10,86.0,-7,3.0,1026.0,2,3.58,0,0
34729,36708,2014,3,10,11,89.0,-7,4.0,1025.0,2,5.37,0,0
34730,36709,2014,3,10,12,96.0,-7,5.0,1025.0,3,0.89,0,0
34731,36710,2014,3,10,13,99.0,-8,6.0,1023.0,2,1.79,0,0
34732,36711,2014,3,10,14,102.0,-9,8.0,1021.0,3,1.79,0,0
34733,36712,2014,3,10,15,111.0,-9,9.0,1021.0,3,3.58,0,0
34734,36713,2014,3,10,16,121.0,-9,9.0,1020.0,2,3.13,0,0
34735,36714,2014,3,10,17,122.0,-8,8.0,1020.0,2,6.26,0,0
34736,36715,2014,3,10,18,135.0,-7,8.0,1019.0,2,9.39,0,0
34737,36716,2014,3,10,19,145.0,-7,6.0,1019.0,2,11.18,0,0
34738,36717,2014,3,10,20,159.0,-6,5.0,1020.0,3,0.45,0,0
34739,36718,2014,3,10,21,183.0,-5,3.0,1020.0,2,0.89,0,0
34740,36719,2014,3,10,22,187.0,-6,2.0,1020.0,2,1.78,0,0
34741,36720,2014,3,10,23,195.0,-5,3.0,1020.0,3,0.89,0,0
34742,36721,2014,3,11,0,224.0,-5,2.0,1019.0,3,1.34,0,0
34743,36722,2014,3,11,1,259.0,-4,1.0,1019.0,3,2.23,0,0
34744,36723,2014,3,11,2,260.0,-5,1.0,1018.0,3,2.68,0,0
34745,36724,2014,3,11,3,257.0,-5,0.0,1018.0,3,3.13,0,0
34746,36725,2014,3,11,4,267.0,-4,-1.0,1017.0,3,4.02,0,0
34747,36726,2014,3,11,5,260.0,-5,-1.0,1017.0,0,1.79,0,0
34748,36727,2014,3,11,6,259.0,-4,0.0,1017.0,1,0.89,0,0
34749,36728,2014,3,11,7,270.0,-5,-1.0,1017.0,0,3.13,0,0
34750,36729,2014,3,11,8,234.0,-5,2.0,1017.0,0,4.92,0,0
34751,36730,2014,3,11,9,245.0,-5,5.0,1017.0,0,8.05,0,0
34752,36731,2014,3,11,10,269.0,-6,8.0,1017.0,0,11.18,0,0
34753,36732,2014,3,11,11,303.0,-6,10.0,1017.0,0,15.2,0,0
34754,36733,2014,3,11,12,272.0,-5,11.0,1016.0,3,0.89,0,0
34755,36734,2014,3,11,13,234.0,-5,12.0,1016.0,3,1.78,0,0
34756,36735,2014,3,11,14,214.0,-5,12.0,1015.0,2,1.79,0,0
34757,36736,2014,3,11,15,225.0,-5,13.0,1015.0,2,3.58,0,0
34758,36737,2014,3,11,16,220.0,-6,14.0,1015.0,0,1.79,0,0
34759,36738,2014,3,11,17,209.0,-6,13.0,1015.0,3,0.89,0,0
34760,36739,2014,3,11,18,202.0,-7,12.0,1017.0,1,3.13,0,0
34761,36740,2014,3,11,19,168.0,-13,13.0,1018.0,1,10.28,0,0
34762,36741,2014,3,11,20,13.0,-13,11.0,1020.0,1,17.43,0,0
34763,36742,2014,3,11,21,18.0,-11,10.0,1021.0,1,26.37,0,0
34764,36743,2014,3,11,22,18.0,-9,9.0,1023.0,1,34.42,0,0
34765,36744,2014,3,11,23,13.0,-10,8.0,1023.0,0,5.81,0,0
34766,36745,2014,3,12,0,10.0,-11,8.0,1024.0,0,11.62,0,0
34767,36746,2014,3,12,1,11.0,-11,7.0,1025.0,1,5.81,0,0
34768,36747,2014,3,12,2,14.0,-11,7.0,1025.0,1,9.83,0,0
